_id,created,name.first_name,name.last_name,register_num,Татварын тооцоолол жилээр.Жилийн нийт орлого,Татварын тооцоолол жилээр.Нийт суутгуулсан албан татварын дүн,Татварын тооцоолол жилээр.Ногдуулсан татвар,Татварын тооцоолол жилээр.Ногдуулсан татварын хувь хэмжээ,Татварын тооцоолол жилээр.Орлого хүлээн авсан сарын тоо /ажилласан сар/,Татварын тооцоолол жилээр.Сарын дундаж,Татварын тооцоолол жилээр.Татвар ногдуулах орлого,Татварын тооцоолол жилээр.Хуулийн 23,Татварын тооцоолол жилээр.Хуулийн 7,Татварын тооцоолол жилээр.Хөнгөлөлтийн дараах татварын дүн,"Татварын тооцоолол жилээр.ЭМД, НДШ Дүн","Татварын тооцоолол жилээр.ЭМД, НДШ Хувь","Эрүүл мэнд, нийгмийн даатгалын шимтгэл.Ажил олгогчийн төлөх хувь хэмжээ","Эрүүл мэнд, нийгмийн даатгалын шимтгэл.Даатгуулагчийн төлөх хувь хэмжээ","Эрүүл мэнд, нийгмийн даатгалын шимтгэл.НДШ хувь хэмжээ","Эрүүл мэнд, нийгмийн даатгалын шимтгэл.Ногдуулсан шимтгэл/төгрөг/ - Нийт дүн","Эрүүл мэнд, нийгмийн даатгалын шимтгэл.Хөдөлмөрийн хөлс,түүнтэй адилтгах орлого /төгрөг/","Эрүүл мэнд, нийгмийн даатгалын шимтгэл.Үүнээс : Ажил олгогч","Эрүүл мэнд, нийгмийн даатгалын шимтгэл.Үүнээс : Даатгуулагч"
643f947ca7808e1efe14ab8e,2022-09-16T03:40:16.000Z,Батсайхан,Энх-Амгалан,УШ94021959,24000000,20808000,2124000,10,12,1000000,21240000,,,20808000,2760000,11.5,13.5,11.5,25,250000,1000000,135000,115000
643f947ca7808e1efe14ab8f,2022-01-22T10:11:39.000Z,Буянт,Батсайхан,АМ95121733,19200000,16560000,1699200,10,12,800000,16992000,,,16560000,2208000,11.5,13.5,11.5,25,200000,800000,108000,92000
643f947ca7808e1efe14ab90,2022-07-29T13:47:46.000Z,Эрдэнэсугар,Мөнхгэрэл,РЦ95091515,3600000,3132000,318600,10,12,1200000,3186000,,,3132000,414000,11.5,13.5,11.5,25,300000,1200000,162000,138000
643f947ca7808e1efe14ab91,2022-12-23T12:41:58.000Z,Саранцацрал,Сарангэрэл,ФБ96092526,28800000,24840000,2548800,10,12,800000,25488000,,,24840000,3312000,11.5,13.5,11.5,25,200000,800000,108000,92000
643f947ca7808e1efe14ab92,2022-11-06T05:58:11.000Z,Цэвэлмаа,Алдаржавхлан,ЧТ57100401,15000000,13257000,1327500,10,12,15000000,13275000,,,13257000,1725000,11.5,13.5,11.5,25,3750000,15000000,2025000.0000000002,1725000
643f947ca7808e1efe14ab93,2022-10-09T03:20:45.000Z,Эрдэнэчимэг,Цэрэн,ЙК91063019,144000000,126792000,12744000,10,12,4000000,127440000,,,126792000,16560000,11.5,13.5,11.5,25,1000000,4000000,540000,460000
643f947ca7808e1efe14ab94,2022-03-04T23:47:44.000Z,Алдаржавхлан,Ариунжаргал,ИН89040106,4000000,3522000,354000,10,12,4000000,3540000,,,3522000,460000,11.5,13.5,11.5,25,1000000,4000000,540000,460000
643f947ca7808e1efe14ab95,2022-06-23T22:14:18.000Z,Батсайхан,Мөнхбаатар,УШ91050511,1800000,1575000,159300,10,12,1800000,1593000,,,1575000,207000,11.5,13.5,11.5,25,450000,1800000,243000.00000000003,207000
643f947ca7808e1efe14ab96,2022-08-09T22:06:24.000Z,Ариунаа,Азжаргал,РЮ74080802,60000000,52884000,5310000,10,12,5000000,53100000,,,52884000,6900000,11.5,13.5,11.5,25,1250000,5000000,675000,575000
643f947ca7808e1efe14ab97,2022-10-22T07:47:32.000Z,Ариунжаргал,Одцэрэн,УХ91051736,90000000,79002000,7965000,10,12,2500000,79650000,,,79002000,10350000,11.5,13.5,11.5,25,625000,2500000,337500,287500
643f947ca7808e1efe14ab98,2022-05-10T13:58:55.000Z,Энхбаатар,Энхбаатар,УЗ88100407,12000000,10566000,1062000,10,12,4000000,10620000,,,10566000,1380000,11.5,13.5,11.5,25,1000000,4000000,540000,460000
643f947ec2e8d57e8e1828d2,2022-03-18T02:35:38.000Z,Энх-Амгалан,Цэвэлмаа,ЧС57072001,1800000,1575000,159300,10,12,1800000,1593000,,,1575000,207000,11.5,13.5,11.5,25,450000,1800000,243000.00000000003,207000
643f947ec2e8d57e8e1828d3,2022-06-25T07:15:47.000Z,Цэвэлмаа,Сарангэрэл,ЧА86010690,120000000,105768000,10620000,10,12,5000000,106200000,,,105768000,13800000,11.5,13.5,11.5,25,1250000,5000000,675000,575000
643f947ec2e8d57e8e1828d4,2022-04-02T23:03:12.000Z,Энх-Амгалан,Эрдэнэчимэг,УМ89120908,1200000,1044000,106200,10,12,1200000,1062000,,,1044000,138000,11.5,13.5,11.5,25,300000,1200000,162000,138000
643f947ec2e8d57e8e1828d5,2022-03-19T14:13:31.000Z,Алдаржавхлан,Эрдэнэсугар,УЗ88100407,270000000,238626000,23895000,10,12,15000000,238950000,,,238626000,31050000,11.5,13.5,11.5,25,3750000,15000000,2025000.0000000002,1725000
643f947ec2e8d57e8e1828d6,2022-12-20T12:43:40.000Z,Эрдэнэчимэг,Сарангэрэл,ЦЗ71061161,28800000,24840000,2548800,10,12,800000,25488000,,,24840000,3312000,11.5,13.5,11.5,25,200000,800000,108000,92000
643f947ec2e8d57e8e1828d7,2022-05-29T19:37:43.000Z,Однаран,Ариунаа,ЙМ80013011,21600000,18792000,1911600,10,12,1200000,19116000,,,18792000,2484000,11.5,13.5,11.5,25,300000,1200000,162000,138000
643f947ec2e8d57e8e1828d8,2022-07-30T02:52:37.000Z,Алдаржавхлан,Энхбаатар,СЭ87010200,48000000,42264000,4248000,10,12,4000000,42480000,,,42264000,5520000,11.5,13.5,11.5,25,1000000,4000000,540000,460000
643f947ec2e8d57e8e1828d9,2022-07-28T05:24:46.000Z,Долгор,Энхбаатар,ЧС57072001,28800000,25056000,2548800,10,12,1200000,25488000,,,25056000,3312000,11.5,13.5,11.5,25,300000,1200000,162000,138000
643f947ec2e8d57e8e1828da,2022-01-10T04:47:32.000Z,Энх-Амгалан,Долгор,ХА72030734,2500000,2194500,221250,10,12,2500000,2212500,,,2194500,287500,11.5,13.5,11.5,25,625000,2500000,337500,287500
643f947ec2e8d57e8e1828db,2022-11-30T23:02:16.000Z,Азжаргал,Батсайхан,УШ91050511,48000000,42264000,4248000,10,12,4000000,42480000,,,42264000,5520000,11.5,13.5,11.5,25,1000000,4000000,540000,460000
643f947ec2e8d57e8e1828dc,2022-03-17T11:32:39.000Z,Батсайхан,Тунгалагмөрөн,УХ90041574,15000000,13221000,1327500,10,12,5000000,13275000,,,13221000,1725000,11.5,13.5,11.5,25,1250000,5000000,675000,575000
643f947ec2e8d57e8e1828dd,2022-05-20T11:06:30.000Z,Саранцацрал,Однаран,ШГ78081961,180000000,158652000,15930000,10,12,5000000,159300000,,,158652000,20700000,11.5,13.5,11.5,25,1250000,5000000,675000,575000
643f947ec2e8d57e8e1828de,2022-06-03T22:20:40.000Z,Бадамгарав,Энх-Амгалан,ЙК91063019,2100000,1840500,185850,10,12,2100000,1858500,,,1840500,241500,11.5,13.5,11.5,25,525000,2100000,283500,241500
643f947ec2e8d57e8e1828df,2022-01-23T19:34:21.000Z,Энх-Амгалан,Долгор,ЧТ75120307,54000000,47142000,4779000,10,12,1500000,47790000,,,47142000,6210000,11.5,13.5,11.5,25,375000,1500000,202500,172500
643f947ec2e8d57e8e1828e0,2022-01-15T10:16:10.000Z,Алдаржавхлан,Тунгалагмөрөн,ЦД86111261,360000000,318276000,31860000,10,12,20000000,318600000,,,318276000,41400000,11.5,13.5,11.5,25,5000000,20000000,2700000,2300000
643f947ec2e8d57e8e1828e1,2022-01-25T10:25:08.000Z,Буянт,Эрдэнэчимэг,ОК97021904,25200000,22086000,2230200,10,12,2100000,22302000,,,22086000,2898000,11.5,13.5,11.5,25,525000,2100000,283500,241500
643f947ec2e8d57e8e1828e2,2022-01-21T10:42:28.000Z,Батсайхан,Однаран,УХ91051736,36000000,31428000,3186000,10,12,1500000,31860000,,,31428000,4140000,11.5,13.5,11.5,25,375000,1500000,202500,172500
643f947ec2e8d57e8e1828e3,2022-08-16T02:50:37.000Z,Батсайхан,Эрдэнэчимэг,СФ82052518,216000000,190836000,19116000,10,12,12000000,191160000,,,190836000,24840000,11.5,13.5,11.5,25,3000000,12000000,1620000,1380000
643f947ec2e8d57e8e1828e4,2022-11-06T05:16:48.000Z,Цэвэлмаа,Однаран,ЧМ87012167,24000000,21132000,2124000,10,12,4000000,21240000,,,21132000,2760000,11.5,13.5,11.5,25,1000000,4000000,540000,460000
643f947ec2e8d57e8e1828e5,2022-10-31T05:27:44.000Z,Цэвэлмаа,Саранцацрал,ГЮ90101913,9000000,7911000,796500,10,12,3000000,7965000,,,7911000,1035000,11.5,13.5,11.5,25,750000,3000000,405000,345000
643f947ec2e8d57e8e1828e6,2022-02-12T10:02:38.000Z,Мөнхгэрэл,Мөнхгэрэл,ЧМ87012167,120000000,105984000,10620000,10,12,10000000,106200000,,,105984000,13800000,11.5,13.5,11.5,25,2500000,10000000,1350000,1150000
643f947ec2e8d57e8e1828e7,2022-09-12T13:02:54.000Z,Энх-Амгалан,Энхбаатар,УЗ88100407,60000000,53046000,5310000,10,12,20000000,53100000,,,53046000,6900000,11.5,13.5,11.5,25,5000000,20000000,2700000,2300000
643f947ec2e8d57e8e1828e8,2022-02-28T04:58:32.000Z,Алдаржавхлан,Эрдэнэсугар,ЙК91063019,120000000,105768000,10620000,10,12,5000000,106200000,,,105768000,13800000,11.5,13.5,11.5,25,1250000,5000000,675000,575000
643f947ec2e8d57e8e1828e9,2022-03-09T21:50:47.000Z,Мөнхгэрэл,Янжмаа,УЗ88100407,19200000,16560000,1699200,10,12,800000,16992000,,,16560000,2208000,11.5,13.5,11.5,25,200000,800000,108000,92000
643f947ec2e8d57e8e1828ea,2022-10-21T22:28:51.000Z,Алдаржавхлан,Бадамгарав,ТГ88112521,144000000,127224000,12744000,10,12,12000000,127440000,,,127224000,16560000,11.5,13.5,11.5,25,3000000,12000000,1620000,1380000
643f947ec2e8d57e8e1828eb,2022-08-24T08:32:45.000Z,Энхбаяр,Янжмаа,УХ91051736,3000000,2601000,265500,10,12,1000000,2655000,,,2601000,345000,11.5,13.5,11.5,25,250000,1000000,135000,115000
643f947ec2e8d57e8e1828ec,2022-08-31T17:03:48.000Z,Бадамгарав,Буянт,АМ95121733,108000000,94932000,9558000,10,12,3000000,95580000,,,94932000,12420000,11.5,13.5,11.5,25,750000,3000000,405000,345000
643f947ec2e8d57e8e1828ed,2022-01-07T11:07:36.000Z,Энх-Амгалан,Цэвэлмаа,ЧТ75120307,60000000,53046000,5310000,10,12,20000000,53100000,,,53046000,6900000,11.5,13.5,11.5,25,5000000,20000000,2700000,2300000
643f947ec2e8d57e8e1828ee,2022-09-15T06:35:50.000Z,Бадамгарав,Буянт,ЦЕ84080366,1500000,1309500,132750,10,12,1500000,1327500,,,1309500,172500,11.5,13.5,11.5,25,375000,1500000,202500,172500
643f947ec2e8d57e8e1828ef,2022-10-31T16:45:36.000Z,Буянт,Буянт,ЧГ74052302,90000000,79002000,7965000,10,12,2500000,79650000,,,79002000,10350000,11.5,13.5,11.5,25,625000,2500000,337500,287500
643f947ec2e8d57e8e1828f0,2022-09-02T16:23:47.000Z,Ариунаа,Цэвэлмаа,ИН89040106,240000000,211968000,21240000,10,12,10000000,212400000,,,211968000,27600000,11.5,13.5,11.5,25,2500000,10000000,1350000,1150000
643f947ec2e8d57e8e1828f1,2022-03-18T22:20:22.000Z,Цэвэлмаа,Алдаржавхлан,ЙМ80013011,720000000,636552000,63720000,10,12,20000000,637200000,,,636552000,82800000,11.5,13.5,11.5,25,5000000,20000000,2700000,2300000
643f947ec2e8d57e8e1828f2,2022-04-01T17:21:18.000Z,Энхбаяр,Одцэрэн,ЙМ80013011,120000000,105984000,10620000,10,12,10000000,106200000,,,105984000,13800000,11.5,13.5,11.5,25,2500000,10000000,1350000,1150000
643f947ec2e8d57e8e1828f3,2022-11-27T05:14:36.000Z,Мөнхбаатар,Энхбаяр,ВЭ86031762,7500000,6583500,663750,10,12,2500000,6637500,,,6583500,862500,11.5,13.5,11.5,25,625000,2500000,337500,287500
643f947ec2e8d57e8e1828f4,2022-10-28T03:57:51.000Z,Цэвэлмаа,Ариунаа,ЧО81091064,90000000,79002000,7965000,10,12,2500000,79650000,,,79002000,10350000,11.5,13.5,11.5,25,625000,2500000,337500,287500
643f947ec2e8d57e8e1828f5,2022-07-14T22:25:40.000Z,Батсайхан,Алдаржавхлан,ВН97040702,9000000,7911000,796500,10,12,3000000,7965000,,,7911000,1035000,11.5,13.5,11.5,25,750000,3000000,405000,345000
643f947ec2e8d57e8e1828f6,2022-11-16T23:29:41.000Z,Энхбаатар,Эрдэнэсугар,ЙМ80013011,43200000,37584000,3823200,10,12,1200000,38232000,,,37584000,4968000,11.5,13.5,11.5,25,300000,1200000,162000,138000
643f947ec2e8d57e8e1828f7,2022-12-18T05:00:32.000Z,Мөнхгэрэл,Одцэрэн,УС83022014,27000000,23571000,2389500,10,12,1500000,23895000,,,23571000,3105000,11.5,13.5,11.5,25,375000,1500000,202500,172500
643f947ec2e8d57e8e1828f8,2022-06-28T11:54:23.000Z,Янжмаа,Мөнхбаатар,ЧЗ87032839,180000000,159084000,15930000,10,12,15000000,159300000,,,159084000,20700000,11.5,13.5,11.5,25,3750000,15000000,2025000.0000000002,1725000
643f947ec2e8d57e8e1828f9,2022-11-29T09:01:18.000Z,Тунгалагмөрөн,Ариунжаргал,НШ84042064,48000000,42264000,4248000,10,12,4000000,42480000,,,42264000,5520000,11.5,13.5,11.5,25,1000000,4000000,540000,460000
643f947ec2e8d57e8e1828fa,2022-04-13T06:21:00.000Z,Бадамгарав,Азжаргал,ЧТ75120307,15000000,13257000,1327500,10,12,15000000,13275000,,,13257000,1725000,11.5,13.5,11.5,25,3750000,15000000,2025000.0000000002,1725000
643f947ec2e8d57e8e1828fb,2022-01-18T19:11:00.000Z,Мөнхбаатар,Ариунжаргал,ЧТ75120307,10800000,9450000,955800,10,12,1800000,9558000,,,9450000,1242000,11.5,13.5,11.5,25,450000,1800000,243000.00000000003,207000
643f947ec2e8d57e8e1828fc,2022-03-20T22:15:33.000Z,Однаран,Энхбаяр,УШ94021959,120000000,106092000,10620000,10,12,20000000,106200000,,,106092000,13800000,11.5,13.5,11.5,25,5000000,20000000,2700000,2300000
643f947ec2e8d57e8e1828fd,2022-09-26T04:43:55.000Z,Батсайхан,Саранцацрал,ТД85091402,27000000,23571000,2389500,10,12,1500000,23895000,,,23571000,3105000,11.5,13.5,11.5,25,375000,1500000,202500,172500
643f947ec2e8d57e8e1828fe,2022-12-16T14:23:01.000Z,Сарангэрэл,Эрдэнэчимэг,ЧО81091064,180000000,158976000,15930000,10,12,10000000,159300000,,,158976000,20700000,11.5,13.5,11.5,25,2500000,10000000,1350000,1150000
643f947ec2e8d57e8e1828ff,2022-04-30T12:27:08.000Z,Тунгалагмөрөн,Ариунаа,ЙК91063019,480000000,424368000,42480000,10,12,20000000,424800000,,,424368000,55200000,11.5,13.5,11.5,25,5000000,20000000,2700000,2300000
643f947ec2e8d57e8e182900,2022-05-22T22:56:15.000Z,Цэвэлмаа,Долгор,ИЗ82031636,1800000,1575000,159300,10,12,1800000,1593000,,,1575000,207000,11.5,13.5,11.5,25,450000,1800000,243000.00000000003,207000
643f947ec2e8d57e8e182901,2022-11-11T06:06:02.000Z,Алдаржавхлан,Батсайхан,УД92041626,48000000,42264000,4248000,10,12,4000000,42480000,,,42264000,5520000,11.5,13.5,11.5,25,1000000,4000000,540000,460000
643f947ec2e8d57e8e182902,2022-08-14T08:17:17.000Z,Одцэрэн,Цэвэлмаа,РЮ74080802,240000000,211968000,21240000,10,12,10000000,212400000,,,211968000,27600000,11.5,13.5,11.5,25,2500000,10000000,1350000,1150000
643f947ec2e8d57e8e182903,2022-05-04T23:11:34.000Z,Одцэрэн,Одцэрэн,ДЭ86060604,4000000,3522000,354000,10,12,4000000,3540000,,,3522000,460000,11.5,13.5,11.5,25,1000000,4000000,540000,460000
643f947ec2e8d57e8e182904,2022-01-23T23:14:49.000Z,Эрдэнэсугар,Цэрэн,УМ90041922,54000000,47142000,4779000,10,12,1500000,47790000,,,47142000,6210000,11.5,13.5,11.5,25,375000,1500000,202500,172500
643f947ec2e8d57e8e182905,2022-09-23T00:21:09.000Z,Энх-Амгалан,Цэрэн,ЧЙ83090377,360000000,318168000,31860000,10,12,15000000,318600000,,,318168000,41400000,11.5,13.5,11.5,25,3750000,15000000,2025000.0000000002,1725000
643f947ec2e8d57e8e182906,2022-11-27T06:01:04.000Z,Энхбаяр,Алдаржавхлан,УИ91110826,12000000,10602000,1062000,10,12,12000000,10620000,,,10602000,1380000,11.5,13.5,11.5,25,3000000,12000000,1620000,1380000
643f947ec2e8d57e8e182907,2022-02-22T19:05:53.000Z,Алдаржавхлан,Цэрэн,ЧО85071915,4500000,3928500,398250,10,12,1500000,3982500,,,3928500,517500,11.5,13.5,11.5,25,375000,1500000,202500,172500
643f947ec2e8d57e8e182908,2022-10-27T14:43:38.000Z,Азжаргал,Долгор,МЭ78021613,18000000,15606000,1593000,10,12,1000000,15930000,,,15606000,2070000,11.5,13.5,11.5,25,250000,1000000,135000,115000
643f947ec2e8d57e8e182909,2022-10-11T16:38:26.000Z,Тунгалагмөрөн,Энхбаатар,ЧТ85030108,90000000,79542000,7965000,10,12,15000000,79650000,,,79542000,10350000,11.5,13.5,11.5,25,3750000,15000000,2025000.0000000002,1725000
643f947ec2e8d57e8e18290a,2022-03-01T03:08:34.000Z,Цэвэлмаа,Эрдэнэчимэг,ЧЙ83090377,60000000,52992000,5310000,10,12,10000000,53100000,,,52992000,6900000,11.5,13.5,11.5,25,2500000,10000000,1350000,1150000
643f947ec2e8d57e8e18290b,2022-04-01T09:13:41.000Z,Буянт,Сарангэрэл,ПБ96052405,72000000,63396000,6372000,10,12,4000000,63720000,,,63396000,8280000,11.5,13.5,11.5,25,1000000,4000000,540000,460000
643f947ec2e8d57e8e18290c,2022-01-24T07:17:01.000Z,Однаран,Мөнхгэрэл,ЧТ57100401,2100000,1840500,185850,10,12,2100000,1858500,,,1840500,241500,11.5,13.5,11.5,25,525000,2100000,283500,241500
643f947ec2e8d57e8e18290d,2022-09-06T22:21:57.000Z,Ариунаа,Бадамгарав,ТЕ87092064,3000000,2601000,265500,10,12,1000000,2655000,,,2601000,345000,11.5,13.5,11.5,25,250000,1000000,135000,115000
643f947ec2e8d57e8e18290e,2022-01-03T03:18:38.000Z,Одцэрэн,Эрдэнэчимэг,ВЭ86031762,64800000,56700000,5734800,10,12,1800000,57348000,,,56700000,7452000,11.5,13.5,11.5,25,450000,1800000,243000.00000000003,207000
643f947ec2e8d57e8e18290f,2022-05-14T23:06:56.000Z,Долгор,Бадамгарав,ОЮ93011913,60000000,52668000,5310000,10,12,2500000,53100000,,,52668000,6900000,11.5,13.5,11.5,25,625000,2500000,337500,287500
643f947ec2e8d57e8e182910,2022-05-21T04:06:43.000Z,Азжаргал,Энхбаатар,ЧЕ73071106,36000000,31428000,3186000,10,12,1500000,31860000,,,31428000,4140000,11.5,13.5,11.5,25,375000,1500000,202500,172500
643f947ec2e8d57e8e182911,2022-11-14T01:13:21.000Z,Бадамгарав,Однаран,УД92041626,43200000,37584000,3823200,10,12,1200000,38232000,,,37584000,4968000,11.5,13.5,11.5,25,300000,1200000,162000,138000
643f947ec2e8d57e8e182912,2022-12-17T01:12:24.000Z,Батсайхан,Азжаргал,ТГ88112521,60000000,53046000,5310000,10,12,20000000,53100000,,,53046000,6900000,11.5,13.5,11.5,25,5000000,20000000,2700000,2300000
643f947ec2e8d57e8e182913,2022-08-21T18:33:35.000Z,Сарангэрэл,Энхбаатар,ЧЗ87032839,720000000,636552000,63720000,10,12,20000000,637200000,,,636552000,82800000,11.5,13.5,11.5,25,5000000,20000000,2700000,2300000
643f947ec2e8d57e8e182914,2022-09-26T04:08:54.000Z,Янжмаа,Эрдэнэчимэг,УД92041626,54000000,47466000,4779000,10,12,3000000,47790000,,,47466000,6210000,11.5,13.5,11.5,25,750000,3000000,405000,345000
643f947ec2e8d57e8e182915,2022-11-25T21:04:01.000Z,Янжмаа,Янжмаа,МЭ78021613,28800000,24840000,2548800,10,12,800000,25488000,,,24840000,3312000,11.5,13.5,11.5,25,200000,800000,108000,92000
643f947ec2e8d57e8e182916,2022-10-02T01:02:40.000Z,Цэвэлмаа,Янжмаа,ЕЙ77042113,12000000,10404000,1062000,10,12,1000000,10620000,,,10404000,1380000,11.5,13.5,11.5,25,250000,1000000,135000,115000
643f947ec2e8d57e8e182917,2022-10-05T14:17:22.000Z,Одцэрэн,Эрдэнэчимэг,ЙК91063019,30000000,26496000,2655000,10,12,10000000,26550000,,,26496000,3450000,11.5,13.5,11.5,25,2500000,10000000,1350000,1150000
643f947ec2e8d57e8e182918,2022-04-29T00:09:55.000Z,Мөнхгэрэл,Батсайхан,РЮ74080802,288000000,254448000,25488000,10,12,12000000,254880000,,,254448000,33120000,11.5,13.5,11.5,25,3000000,12000000,1620000,1380000
643f947ec2e8d57e8e182919,2022-05-04T13:32:37.000Z,Алдаржавхлан,Янжмаа,УЗ88100407,30000000,26442000,2655000,10,12,5000000,26550000,,,26442000,3450000,11.5,13.5,11.5,25,1250000,5000000,675000,575000
643f947ec2e8d57e8e18291a,2022-09-04T20:01:09.000Z,Алдаржавхлан,Энх-Амгалан,ЙК91063019,360000000,318276000,31860000,10,12,20000000,318600000,,,318276000,41400000,11.5,13.5,11.5,25,5000000,20000000,2700000,2300000
643f947ec2e8d57e8e18291b,2022-05-05T13:18:10.000Z,Энхбаатар,Цэвэлмаа,ЧО81091064,60000000,53046000,5310000,10,12,20000000,53100000,,,53046000,6900000,11.5,13.5,11.5,25,5000000,20000000,2700000,2300000
643f947ec2e8d57e8e18291c,2022-12-27T23:56:42.000Z,Азжаргал,Однаран,ОЮ93011913,120000000,105984000,10620000,10,12,10000000,106200000,,,105984000,13800000,11.5,13.5,11.5,25,2500000,10000000,1350000,1150000
643f947ec2e8d57e8e18291d,2022-10-20T10:53:47.000Z,Буянт,Ариунаа,УШ70102906,90000000,79326000,7965000,10,12,5000000,79650000,,,79326000,10350000,11.5,13.5,11.5,25,1250000,5000000,675000,575000
643f947ec2e8d57e8e18291e,2022-10-07T05:31:12.000Z,Янжмаа,Азжаргал,УШ70102906,25200000,22086000,2230200,10,12,2100000,22302000,,,22086000,2898000,11.5,13.5,11.5,25,525000,2100000,283500,241500
643f947ec2e8d57e8e18291f,2022-02-01T06:40:44.000Z,Азжаргал,Эрдэнэчимэг,ЧЗ87032839,20000000,17682000,1770000,10,12,20000000,17700000,,,17682000,2300000,11.5,13.5,11.5,25,5000000,20000000,2700000,2300000
643f947ec2e8d57e8e182920,2022-10-18T06:17:51.000Z,Ариунжаргал,Алдаржавхлан,ЧО85071915,60000000,53046000,5310000,10,12,20000000,53100000,,,53046000,6900000,11.5,13.5,11.5,25,5000000,20000000,2700000,2300000
643f947ec2e8d57e8e182921,2022-09-17T11:49:22.000Z,Алдаржавхлан,Азжаргал,ВН97040702,72000000,63612000,6372000,10,12,12000000,63720000,,,63612000,8280000,11.5,13.5,11.5,25,3000000,12000000,1620000,1380000
643f947ec2e8d57e8e182922,2022-03-26T21:59:09.000Z,Энхбаяр,Энхбаатар,ВН97040702,540000000,477252000,47790000,10,12,15000000,477900000,,,477252000,62100000,11.5,13.5,11.5,25,3750000,15000000,2025000.0000000002,1725000
643f947ec2e8d57e8e182923,2022-07-24T00:36:51.000Z,Бадамгарав,Одцэрэн,ЦЗ71061161,21600000,18792000,1911600,10,12,1200000,19116000,,,18792000,2484000,11.5,13.5,11.5,25,300000,1200000,162000,138000
643f947ec2e8d57e8e182924,2022-09-04T16:32:28.000Z,Янжмаа,Цэрэн,УШ91050511,32400000,28350000,2867400,10,12,1800000,28674000,,,28350000,3726000,11.5,13.5,11.5,25,450000,1800000,243000.00000000003,207000
643f947ec2e8d57e8e182925,2022-02-07T10:03:18.000Z,Мөнхгэрэл,Цэрэн,НВ91050606,18000000,15606000,1593000,10,12,1000000,15930000,,,15606000,2070000,11.5,13.5,11.5,25,250000,1000000,135000,115000
643f947ec2e8d57e8e182926,2022-07-29T06:49:38.000Z,Буянт,Саранцацрал,УХ91051736,54000000,47466000,4779000,10,12,3000000,47790000,,,47466000,6210000,11.5,13.5,11.5,25,750000,3000000,405000,345000
643f947ec2e8d57e8e182927,2022-11-13T17:54:05.000Z,Ариунжаргал,Цэвэлмаа,ЧТ85030108,24000000,20808000,2124000,10,12,1000000,21240000,,,20808000,2760000,11.5,13.5,11.5,25,250000,1000000,135000,115000
643f947ec2e8d57e8e182928,2022-02-02T22:29:12.000Z,Бадамгарав,Эрдэнэсугар,ШГ78081961,60000000,52884000,5310000,10,12,5000000,53100000,,,52884000,6900000,11.5,13.5,11.5,25,1250000,5000000,675000,575000
